,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
111309,1688558400000000000,drive-az2-prd-85645f87d9-mpw5q,44773789.833333336,1725407368.5333333
112382,1688556600000000000,drive-az2-prd-85645f87d9-mpw5q,51386455.05,1722582493.8666666
113437,1688554800000000000,drive-az2-prd-85645f87d9-mpw5q,54541706.78333333,1728730385.0666666
114503,1688553000000000000,drive-az2-prd-85645f87d9-mpw5q,66906170.43333333,1754264029.8666666
115568,1688551200000000000,drive-az2-prd-85645f87d9-mpw5q,81557183.1,1762357589.3333333
117292,1688549400000000000,drive-az2-prd-85645f87d9-mpw5q,96017314.45,1810830677.3333333
118353,1688547600000000000,drive-az2-prd-85645f87d9-mpw5q,102637329.15,1787241267.2
119419,1688545800000000000,drive-az2-prd-85645f87d9-mpw5q,91886990.78333332,1804170240.0
120487,1688544000000000000,drive-az2-prd-85645f87d9-mpw5q,82151864.38333334,1765643400.5333333
121554,1688542200000000000,drive-az2-prd-85645f87d9-mpw5q,79482189.61666666,1791586440.5333333
122621,1688540400000000000,drive-az2-prd-85645f87d9-mpw5q,77613313.06666666,1779748386.1333334
123691,1688538600000000000,drive-az2-prd-85645f87d9-mpw5q,68323040.45,1769412061.8666666
124632,1688536800000000000,drive-az2-prd-85645f87d9-mpw5q,69123291.7,1740797678.9333334
125709,1688535000000000000,drive-az2-prd-85645f87d9-mpw5q,70412245.26666667,1748234786.1333334
126779,1688533200000000000,drive-az2-prd-85645f87d9-mpw5q,68843548.46666667,1744303923.2
127846,1688531400000000000,drive-az2-prd-85645f87d9-mpw5q,79196445.23333333,1742264388.266667
128907,1688529600000000000,drive-az2-prd-85645f87d9-mpw5q,72664238.9,1758936064.0
129870,1688527800000000000,drive-az2-prd-85645f87d9-mpw5q,76820686.03333333,1773760443.733333
130937,1688526000000000000,drive-az2-prd-85645f87d9-mpw5q,75680511.78333333,1763082308.266667
131998,1688524200000000000,drive-az2-prd-85645f87d9-mpw5q,81616328.06666666,1781317358.9333334
133065,1688522400000000000,drive-az2-prd-85645f87d9-mpw5q,67030330.38333333,1754229350.4
134135,1688520600000000000,drive-az2-prd-85645f87d9-mpw5q,67391737.63333334,1742427818.6666667
135200,1688518800000000000,drive-az2-prd-85645f87d9-mpw5q,65060738.983333334,1749843080.5333333
136265,1688517000000000000,drive-az2-prd-85645f87d9-mpw5q,61639383.266666666,1756671317.3333333
137267,1688515200000000000,drive-az2-prd-85645f87d9-mpw5q,72170148.91666667,1788817203.2
138335,1688513400000000000,drive-az2-prd-85645f87d9-mpw5q,91641108.4,1777709329.0666666
139400,1688511600000000000,drive-az2-prd-85645f87d9-mpw5q,86467167.21666667,1799138850.1333334
140475,1688509800000000000,drive-az2-prd-85645f87d9-mpw5q,63890423.93333333,1748715929.6
141527,1688508000000000000,drive-az2-prd-85645f87d9-mpw5q,47775096.2,1725213627.733333
142598,1688506200000000000,drive-az2-prd-85645f87d9-mpw5q,36448126.71666667,1721957444.266667
143665,1688504400000000000,drive-az2-prd-85645f87d9-mpw5q,23677050.416666668,1706699502.9333334
144740,1688502600000000000,drive-az2-prd-85645f87d9-mpw5q,20190007.866666667,1713024204.8
145808,1688500800000000000,drive-az2-prd-85645f87d9-mpw5q,12321221.433333334,1696421478.4
146884,1688499000000000000,drive-az2-prd-85645f87d9-mpw5q,10139169.95,1693273088.0
147945,1688497200000000000,drive-az2-prd-85645f87d9-mpw5q,6637809.733333333,1677219020.8
149011,1688495400000000000,drive-az2-prd-85645f87d9-mpw5q,7091868.016666667,1689564910.9333334
150073,1688493600000000000,drive-az2-prd-85645f87d9-mpw5q,7342962.583333333,1689586824.5333333
151138,1688491800000000000,drive-az2-prd-85645f87d9-mpw5q,7937793.883333334,1682012023.4666667
152200,1688490000000000000,drive-az2-prd-85645f87d9-mpw5q,8717559.316666666,1687282210.1333334
153150,1688488200000000000,drive-az2-prd-85645f87d9-mpw5q,8643825.716666667,1690158011.733333
154211,1688486400000000000,drive-az2-prd-85645f87d9-mpw5q,10649835.016666668,1700692445.8666666
155266,1688484600000000000,drive-az2-prd-85645f87d9-mpw5q,12788760.183333334,1704329352.5333333
156331,1688482800000000000,drive-az2-prd-85645f87d9-mpw5q,14430248.85,1700783172.266667
157395,1688481000000000000,drive-az2-prd-85645f87d9-mpw5q,16368852.083333334,1712612829.8666666
158459,1688479200000000000,drive-az2-prd-85645f87d9-mpw5q,21694950.383333333,1732607112.5333333
159536,1688477400000000000,drive-az2-prd-85645f87d9-mpw5q,28555502.85,1749702997.3333333
160604,1688475600000000000,drive-az2-prd-85645f87d9-mpw5q,35715903.96666667,1746530030.9333334
161671,1688473800000000000,drive-az2-prd-85645f87d9-mpw5q,39737090.21666667,1755782075.733333
162730,1688472000000000000,drive-az2-prd-85645f87d9-mpw5q,43062061.61666667,1735875993.6
163788,1688470200000000000,drive-az2-prd-85645f87d9-mpw5q,49633863.9,1753920170.6666667
164820,1688468400000000000,drive-az2-prd-85645f87d9-mpw5q,58233670.266666666,1741157239.4666667
165878,1688466600000000000,drive-az2-prd-85645f87d9-mpw5q,65069495.95,1764808362.6666667
166933,1688464800000000000,drive-az2-prd-85645f87d9-mpw5q,73117960.16666667,1757680298.6666667
167997,1688463000000000000,drive-az2-prd-85645f87d9-mpw5q,89605498.71666667,1843675886.9333336
169053,1688461200000000000,drive-az2-prd-85645f87d9-mpw5q,105237265.81666666,1842605533.8666663
170110,1688459400000000000,drive-az2-prd-85645f87d9-mpw5q,87775511.98333333,1806420377.6
171169,1688457600000000000,drive-az2-prd-85645f87d9-mpw5q,82693600.21666667,1822223291.733333
172221,1688455800000000000,drive-az2-prd-85645f87d9-mpw5q,72536600.58333333,1769593378.1333334
173278,1688454000000000000,drive-az2-prd-85645f87d9-mpw5q,71127660.13333334,1751772433.0666666
174340,1688452200000000000,drive-az2-prd-85645f87d9-mpw5q,70425698.28333333,1763390737.0666666
175395,1688450400000000000,drive-az2-prd-85645f87d9-mpw5q,69558646.1,1747410056.5333333
176403,1688448600000000000,drive-az2-prd-85645f87d9-mpw5q,70664386.41666667,1746791219.2
177472,1688446800000000000,drive-az2-prd-85645f87d9-mpw5q,68611682.66666667,1775191244.8
178538,1688445000000000000,drive-az2-prd-85645f87d9-mpw5q,65673038.56666667,1748591820.8
179597,1688443200000000000,drive-az2-prd-85645f87d9-mpw5q,74289550.63333334,1753907950.9333334
180665,1688441400000000000,drive-az2-prd-85645f87d9-mpw5q,78174515.35,1767163835.733333
181725,1688439600000000000,drive-az2-prd-85645f87d9-mpw5q,73128408.23333333,1761285939.2
182786,1688437800000000000,drive-az2-prd-85645f87d9-mpw5q,75027909.61666666,1778645401.6
183843,1688436000000000000,drive-az2-prd-85645f87d9-mpw5q,64440972.2,1775490321.0666666
184902,1688434200000000000,drive-az2-prd-85645f87d9-mpw5q,63180861.6,1834081621.3333333
185682,1688432400000000000,drive-az2-prd-85645f87d9-mpw5q,62674113.9,1752001877.3333333
186740,1688430600000000000,drive-az2-prd-85645f87d9-mpw5q,67043157.05,1778660829.8666666
187801,1688428800000000000,drive-az2-prd-85645f87d9-mpw5q,68529320.43333334,1761225045.3333333
188856,1688427000000000000,drive-az2-prd-85645f87d9-mpw5q,95065190.51666668,1786874743.4666667
189917,1688425200000000000,drive-az2-prd-85645f87d9-mpw5q,81496657.08333333,1794577134.9333334
