,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
2183,1680440400000000000,body-az2-prd-f864b8c88-4sqz6,11570335.733333332,832238967.4666667
2184,1680436800000000000,body-az2-prd-f864b8c88-4sqz6,13320901.283333331,838989585.0666667
2185,1680433200000000000,body-az2-prd-f864b8c88-4sqz6,15982686.408333331,841086737.0666667
2186,1680429600000000000,body-az2-prd-f864b8c88-4sqz6,19684256.825,850345710.9333333
2187,1680426000000000000,body-az2-prd-f864b8c88-4sqz6,20043724.841666665,846834858.6666666
2188,1680422400000000000,body-az2-prd-f864b8c88-4sqz6,23224675.983333334,850315878.4
2189,1680418800000000000,body-az2-prd-f864b8c88-4sqz6,23046565.491666667,856547976.5333333
2190,1680415200000000000,body-az2-prd-f864b8c88-4sqz6,21543319.083333332,850630348.8
2191,1680411600000000000,body-az2-prd-f864b8c88-4sqz6,24041809.958333332,850448213.3333334
2192,1680408000000000000,body-az2-prd-f864b8c88-4sqz6,24433908.675,869210589.8666667
2193,1680404400000000000,body-az2-prd-f864b8c88-4sqz6,23641839.366666667,855275895.4666667
2194,1680400800000000000,body-az2-prd-f864b8c88-4sqz6,22335622.85,849037448.5333333
2195,1680397200000000000,body-az2-prd-f864b8c88-4sqz6,19382350.891666666,852312473.6
2196,1680393600000000000,body-az2-prd-f864b8c88-4sqz6,17990489.466666665,850806784.0
2197,1680390000000000000,body-az2-prd-f864b8c88-4sqz6,14787793.666666666,837198028.8
2198,1680386400000000000,body-az2-prd-f864b8c88-4sqz6,11754340.891666668,828417774.9333333
2199,1680382800000000000,body-az2-prd-f864b8c88-4sqz6,9847598.541666666,827368755.2
2200,1680379200000000000,body-az2-prd-f864b8c88-4sqz6,6764058.441666666,822036923.7333333
2201,1680375600000000000,body-az2-prd-f864b8c88-4sqz6,5690752.183333334,815472162.1333333
2202,1680372000000000000,body-az2-prd-f864b8c88-4sqz6,3827058.8333333335,809221597.8666667
2203,1680368400000000000,body-az2-prd-f864b8c88-4sqz6,4539646.983333333,814539639.4666667
2204,1680364800000000000,body-az2-prd-f864b8c88-4sqz6,5703758.391666667,819998856.5333333
2205,1680361200000000000,body-az2-prd-f864b8c88-4sqz6,8952794.2,829014664.5333333
2206,1680357600000000000,body-az2-prd-f864b8c88-4sqz6,9256777.666666666,831887257.6
2207,1680354000000000000,body-az2-prd-f864b8c88-4sqz6,10558046.75,835748113.0666667
2208,1680350400000000000,body-az2-prd-f864b8c88-4sqz6,16580613.708333334,843552665.6
2209,1680346800000000000,body-az2-prd-f864b8c88-4sqz6,15445793.733333332,839627844.2666667
2210,1680343200000000000,body-az2-prd-f864b8c88-4sqz6,19220853.533333335,845031185.0666667
