,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
87216,1688599800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,128038652.25,2692166314.6666665
88269,1688598000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,179550564.76666668,3184072772.266667
89348,1688596200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,94447205.96666668,2038401160.5333333
90421,1688594400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,69989207.8,2147222869.3333333
91492,1688592600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,89097264.1,2502904763.733333
92544,1688590800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,38848172.65,1333965482.6666667
93610,1688589000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,45130068.85,1676645649.0666666
94676,1688587200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,20031373.45,1359205990.4
95747,1688585400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,17346856.033333335,1487166190.9333334
96811,1688583600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11913656.433333334,1046114235.7333332
97875,1688581800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8922013.716666667,1065731208.5333332
98940,1688580000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11119001.35,1044688554.6666666
99498,1688578200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8736157.783333333,1025639014.4
100564,1688576400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,9774056.55,1050344994.1333332
101620,1688574600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12137469.516666668,1035456921.6
102682,1688572800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11934786.533333331,1162715340.8
103739,1688571000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,15109971.716666669,1026542523.7333332
104795,1688569200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,26370365.65,1019531127.4666668
105861,1688567400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,23186032.716666665,1339893555.2
106869,1688565600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,48109589.38333333,1847850257.0666664
107932,1688563800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,54400753.333333336,1671851349.3333333
108999,1688562000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,57897152.016666666,2388172731.733333
110063,1688560200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,66432180.06666667,2755067904.0
111131,1688558400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,56255313.78333333,2162691276.8
112191,1688556600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,49770172.88333333,1743573811.2
113261,1688554800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,69870333.08333333,1972573115.733333
114327,1688553000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,56540570.666666664,2123000354.1333337
115388,1688551200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,123015197.86666666,3508405111.4666667
116458,1688549400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,117430677.55,3349386103.4666667
117525,1688547600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,130693693.55,3530484872.5333333
118595,1688545800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,175226809.9,3659773474.133333
119663,1688544000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,149259884.33333334,3841972974.9333334
120731,1688542200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,155070004.23333332,3524111496.5333333
121763,1688540400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,120641709.85,3602726980.266667
122831,1688538600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,156648427.45,3641194905.6
123881,1688536800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,131308614.85,3655177147.733333
124948,1688535000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,153469798.41666666,3660122180.266667
126009,1688533200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,154571842.0,3617056290.133333
127076,1688531400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,150699147.11666667,3665874739.2
128147,1688529600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,185415518.91666663,3597537689.6
129209,1688527800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,112934923.8,3225149440.0
130274,1688526000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,176062170.61666667,3697879995.733333
131340,1688524200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,128505124.06666666,3375070276.266667
132401,1688522400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,149793278.35,3486326784.0
133468,1688520600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,129282767.3,3545517397.3333335
134528,1688518800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,100721710.6,3673334442.6666665
135598,1688517000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,118686342.33333331,3403959637.3333335
136663,1688515200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,88357473.7,2759126766.9333334
137724,1688513400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,93720147.08333331,2425746363.733333
138786,1688511600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,146157935.05,3554133947.733333
139848,1688509800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,102038105.85,2016648806.4
140910,1688508000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,81188889.41666667,2757569194.6666665
141968,1688506200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,64805182.46666667,3008387822.9333334
143035,1688504400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,44069124.166666664,1685441945.6
144104,1688502600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,31245063.616666667,1742906436.266667
145168,1688500800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,25734467.466666665,1597218542.9333334
146231,1688499000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11985806.65,1340751872.0
147299,1688497200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,9134180.566666666,1366517213.8666666
148365,1688495400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11512367.316666666,1426826649.6
149427,1688493600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,9415552.8,1335142126.9333334
150478,1688491800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8514985.883333333,1337925563.733333
151543,1688490000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,13983313.283333331,1673345706.6666667
152604,1688488200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11198927.266666668,1338719641.6
153668,1688486400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12403640.583333334,1397932646.4
154734,1688484600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12380748.6,1347460232.5333333
155797,1688482800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,18985023.966666665,1378123707.733333
156858,1688481000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,20063667.183333337,1347837201.0666666
157920,1688479200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,20844538.583333332,1639612962.1333334
158933,1688477400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,37847988.916666664,1733781913.6
160010,1688475600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,78725469.3,2689215351.4666667
161069,1688473800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,56039182.416666664,1901036134.4
162123,1688472000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,36259226.583333336,1561520196.266667
163176,1688470200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,84682260.15,2884213623.4666667
164180,1688468400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,57053609.6,1540229120.0
165235,1688466600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,71600296.93333334,1998118707.2
166280,1688464800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,70598012.25,2502561245.866667
167345,1688463000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,150492748.28333333,2956980974.9333334
168394,1688461200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,126827563.48333332,3071213158.4
169454,1688459400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,175654238.85,3602634205.866667
170517,1688457600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,177058206.6,3499382920.5333333
171571,1688455800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,190078912.1016949,3500285118.915254
