,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
317032,1688205600000000000,zipkin-6c4bd7cff8-sjckh,112527952.4,4471641770.666667
318083,1688203800000000000,zipkin-6c4bd7cff8-sjckh,119377503.71666668,4468729036.8
319139,1688202000000000000,zipkin-6c4bd7cff8-sjckh,125906217.45,4468685004.8
320194,1688200200000000000,zipkin-6c4bd7cff8-sjckh,137884305.75,4470544384.0
321250,1688198400000000000,zipkin-6c4bd7cff8-sjckh,133983886.68333334,4474666598.4
322309,1688196600000000000,zipkin-6c4bd7cff8-sjckh,127313789.61666666,4468550041.6
323362,1688194800000000000,zipkin-6c4bd7cff8-sjckh,134600005.25,4468514338.133333
324420,1688193000000000000,zipkin-6c4bd7cff8-sjckh,147705593.96666667,4468553659.733334
325478,1688191200000000000,zipkin-6c4bd7cff8-sjckh,128291484.65,4475416507.733334
326489,1688189400000000000,zipkin-6c4bd7cff8-sjckh,137774340.26666668,4475761117.866667
327543,1688187600000000000,zipkin-6c4bd7cff8-sjckh,129011419.88333334,4468532360.533334
328600,1688185800000000000,zipkin-6c4bd7cff8-sjckh,136052660.76666668,4468534818.133333
329649,1688184000000000000,zipkin-6c4bd7cff8-sjckh,156254840.31666666,4471204113.066667
330706,1688182200000000000,zipkin-6c4bd7cff8-sjckh,137478419.5,4470372556.8
331763,1688180400000000000,zipkin-6c4bd7cff8-sjckh,147352660.31666666,4468611481.6
332784,1688178600000000000,zipkin-6c4bd7cff8-sjckh,139181348.71666667,4468708966.4
333833,1688176800000000000,zipkin-6c4bd7cff8-sjckh,147367308.7,4468703368.533334
334887,1688175000000000000,zipkin-6c4bd7cff8-sjckh,136009792.75,4468716680.533334
335942,1688173200000000000,zipkin-6c4bd7cff8-sjckh,128977986.06666666,4470034432.0
336995,1688171400000000000,zipkin-6c4bd7cff8-sjckh,112598613.86666666,4468915746.133333
338056,1688169600000000000,zipkin-6c4bd7cff8-sjckh,106319350.53333332,4469094604.8
339106,1688167800000000000,zipkin-6c4bd7cff8-sjckh,102735714.71666668,4469073715.2
340156,1688166000000000000,zipkin-6c4bd7cff8-sjckh,84330833.23333333,4469073237.333333
341212,1688164200000000000,zipkin-6c4bd7cff8-sjckh,79851247.68333334,4469072418.133333
342269,1688162400000000000,zipkin-6c4bd7cff8-sjckh,64990904.63333333,4469301248.0
343335,1688160600000000000,zipkin-6c4bd7cff8-sjckh,57618160.416666664,4469315106.133333
344394,1688158800000000000,zipkin-6c4bd7cff8-sjckh,48422828.86666667,4469302681.6
345455,1688157000000000000,zipkin-6c4bd7cff8-sjckh,39370475.916666664,4469291008.0
346473,1688155200000000000,zipkin-6c4bd7cff8-sjckh,32526031.0,4469278310.4
347536,1688153400000000000,zipkin-6c4bd7cff8-sjckh,22122972.5,4469301248.0
348600,1688151600000000000,zipkin-6c4bd7cff8-sjckh,30156869.566666663,4469273053.866667
349664,1688149800000000000,zipkin-6c4bd7cff8-sjckh,19943248.7,4469298858.666667
350726,1688148000000000000,zipkin-6c4bd7cff8-sjckh,21598382.466666665,4469301248.0
351782,1688146200000000000,zipkin-6c4bd7cff8-sjckh,21966968.866666667,4469301248.0
352841,1688144400000000000,zipkin-6c4bd7cff8-sjckh,24620720.2,4469301248.0
353893,1688142600000000000,zipkin-6c4bd7cff8-sjckh,23073599.35,4469264588.8
354944,1688140800000000000,zipkin-6c4bd7cff8-sjckh,37146679.55,4469251481.6
355997,1688139000000000000,zipkin-6c4bd7cff8-sjckh,33335246.716666665,4469264384.0
357057,1688137200000000000,zipkin-6c4bd7cff8-sjckh,38091139.05,4469272576.0
358104,1688135400000000000,zipkin-6c4bd7cff8-sjckh,46222873.233333334,4469325824.0
359152,1688133600000000000,zipkin-6c4bd7cff8-sjckh,55825336.1,4469257966.933333
360208,1688131800000000000,zipkin-6c4bd7cff8-sjckh,65554638.93333333,4469270118.4
361262,1688130000000000000,zipkin-6c4bd7cff8-sjckh,71296478.5,4469275170.133333
362302,1688128200000000000,zipkin-6c4bd7cff8-sjckh,78603566.3,4469292646.4
363360,1688126400000000000,zipkin-6c4bd7cff8-sjckh,87115714.71666667,4469263496.533334
364413,1688124600000000000,zipkin-6c4bd7cff8-sjckh,88117334.38333334,4469180962.133333
365468,1688122800000000000,zipkin-6c4bd7cff8-sjckh,107140536.81666666,4469167035.733334
366522,1688121000000000000,zipkin-6c4bd7cff8-sjckh,106815505.95,4469192772.266666
367579,1688119200000000000,zipkin-6c4bd7cff8-sjckh,113198160.86666666,4469152563.2
368634,1688117400000000000,zipkin-6c4bd7cff8-sjckh,137375968.88333333,4472546918.4
369683,1688115600000000000,zipkin-6c4bd7cff8-sjckh,162262957.8,4469151948.8
370745,1688113800000000000,zipkin-6c4bd7cff8-sjckh,140493128.28333333,4473514052.266666
371802,1688112000000000000,zipkin-6c4bd7cff8-sjckh,146662524.38333333,4469079040.0
372853,1688110200000000000,zipkin-6c4bd7cff8-sjckh,137369974.06666666,4473047722.666667
373909,1688108400000000000,zipkin-6c4bd7cff8-sjckh,134961532.15,4468959436.8
374964,1688106600000000000,zipkin-6c4bd7cff8-sjckh,132242909.23333332,4471303577.6
376019,1688104800000000000,zipkin-6c4bd7cff8-sjckh,111606513.0,4468921890.133333
377077,1688103000000000000,zipkin-6c4bd7cff8-sjckh,120407979.78333332,4471297228.8
378135,1688101200000000000,zipkin-6c4bd7cff8-sjckh,105095154.08333331,4468893354.666667
379193,1688099400000000000,zipkin-6c4bd7cff8-sjckh,133641538.46666668,4468893422.933333
380229,1688097600000000000,zipkin-6c4bd7cff8-sjckh,141701509.45,4469067707.733334
381284,1688095800000000000,zipkin-6c4bd7cff8-sjckh,130088264.95,4468872942.933333
382338,1688094000000000000,zipkin-6c4bd7cff8-sjckh,123055184.25,4468885162.666667
383390,1688092200000000000,zipkin-6c4bd7cff8-sjckh,124829787.71666668,4469515468.8
384440,1688090400000000000,zipkin-6c4bd7cff8-sjckh,107991465.11666666,4474124561.066667
385493,1688088600000000000,zipkin-6c4bd7cff8-sjckh,104053561.88333334,4468892194.133333
386546,1688086800000000000,zipkin-6c4bd7cff8-sjckh,102673564.45,4468874444.8
387599,1688085000000000000,zipkin-6c4bd7cff8-sjckh,108023897.55,4469050299.733334
389155,1688083200000000000,zipkin-6c4bd7cff8-sjckh,116999856.73333332,4471220428.8
389156,1688081400000000000,zipkin-6c4bd7cff8-sjckh,141093188.43333334,4469241787.733334
390214,1688079600000000000,zipkin-6c4bd7cff8-sjckh,130345436.2,4469216597.333333
391260,1688077800000000000,zipkin-6c4bd7cff8-sjckh,117709340.98333332,4469223424.0
392317,1688076000000000000,zipkin-6c4bd7cff8-sjckh,92032269.61666666,4469200827.733334
393374,1688074200000000000,zipkin-6c4bd7cff8-sjckh,71921095.31666666,4475511398.4
394434,1688072400000000000,zipkin-6c4bd7cff8-sjckh,64962130.18333333,4469466862.933333
395494,1688070600000000000,zipkin-6c4bd7cff8-sjckh,41216412.96666667,4469551104.0
396501,1688068800000000000,zipkin-6c4bd7cff8-sjckh,33549636.433333337,4469482291.2
397558,1688067000000000000,zipkin-6c4bd7cff8-sjckh,29579882.7,4469461401.6
398616,1688065200000000000,zipkin-6c4bd7cff8-sjckh,22414136.366666667,4470401160.533334
399662,1688063400000000000,zipkin-6c4bd7cff8-sjckh,16271703.566666666,4469460992.0
400720,1688061600000000000,zipkin-6c4bd7cff8-sjckh,15533223.666666666,4469462698.666667
401779,1688059800000000000,zipkin-6c4bd7cff8-sjckh,21443016.05,4469465088.0
402828,1688058000000000000,zipkin-6c4bd7cff8-sjckh,18284778.466666665,4469465088.0
403878,1688056200000000000,zipkin-6c4bd7cff8-sjckh,21164279.233333334,4472634845.866667
404928,1688054400000000000,zipkin-6c4bd7cff8-sjckh,26945782.2,4469465088.0
405981,1688052600000000000,zipkin-6c4bd7cff8-sjckh,32297004.65,4469462016.0
407033,1688050800000000000,zipkin-6c4bd7cff8-sjckh,37315013.28333333,4469434231.466666
408085,1688049000000000000,zipkin-6c4bd7cff8-sjckh,34922957.11666667,4469395456.0
409046,1688047200000000000,zipkin-6c4bd7cff8-sjckh,41481224.4,4469422080.0
410098,1688045400000000000,zipkin-6c4bd7cff8-sjckh,51457446.61666667,4469375522.133333
411156,1688043600000000000,zipkin-6c4bd7cff8-sjckh,63168125.916666664,4469385079.466666
412213,1688041800000000000,zipkin-6c4bd7cff8-sjckh,70381297.18333334,4475532356.266666
413268,1688040000000000000,zipkin-6c4bd7cff8-sjckh,73669379.55,4469363234.133333
414313,1688038200000000000,zipkin-6c4bd7cff8-sjckh,74484693.61666666,4469390404.266666
415372,1688036400000000000,zipkin-6c4bd7cff8-sjckh,93187245.21666668,4469333401.6
416432,1688034600000000000,zipkin-6c4bd7cff8-sjckh,93859971.33333331,4469290939.733334
417490,1688032800000000000,zipkin-6c4bd7cff8-sjckh,104420568.83333331,4469298926.933333
418547,1688031000000000000,zipkin-6c4bd7cff8-sjckh,117274821.86666666,4469243153.066667
419599,1688029200000000000,zipkin-6c4bd7cff8-sjckh,156617686.88333333,4476823210.666667
420563,1688027400000000000,zipkin-6c4bd7cff8-sjckh,144861248.11666667,4470172467.2
421622,1688025600000000000,zipkin-6c4bd7cff8-sjckh,149851534.21666667,4469132219.733334
422681,1688023800000000000,zipkin-6c4bd7cff8-sjckh,114340981.55,4469101909.333333
423741,1688022000000000000,zipkin-6c4bd7cff8-sjckh,111089845.1,4470853563.733334
424798,1688020200000000000,zipkin-6c4bd7cff8-sjckh,100440589.8,4469051460.266666
425845,1688018400000000000,zipkin-6c4bd7cff8-sjckh,106460858.35,4469024017.066667
426904,1688016600000000000,zipkin-6c4bd7cff8-sjckh,98943087.23333332,4474577646.933333
427962,1688014800000000000,zipkin-6c4bd7cff8-sjckh,106717107.41666669,4469873868.8
429033,1688013000000000000,zipkin-6c4bd7cff8-sjckh,106635473.16666669,4468951108.266666
430089,1688011200000000000,zipkin-6c4bd7cff8-sjckh,110851431.38333334,4468953702.4
431141,1688009400000000000,zipkin-6c4bd7cff8-sjckh,109293722.33333331,4477974732.8
432197,1688007600000000000,zipkin-6c4bd7cff8-sjckh,108193777.13333334,4468929945.6
433255,1688005800000000000,zipkin-6c4bd7cff8-sjckh,118595815.4,4473327001.6
434312,1688004000000000000,zipkin-6c4bd7cff8-sjckh,102132394.88333334,4468867754.666667
